3f1e7864-d271-4c8a-a823-4e32ee9ce838,-94.57523766,39.09782743,SBD2755,Flowdesk,"Runolfsdottir, Abernathy and White","Wunsch, Bins and Langworth",FALSE,TRUE,FALSE,TRUE,4723,167,8986,client-server
717c6f22-408a-4e95-8db7-817e2d3f0e0b,-94.59487284,38.89434529,SBR1009,Zontrax,"Graham, Hackett and Quitzon",Pfannerstill-Goodwin,TRUE,TRUE,FALSE,FALSE,6413,180,6070,holistic
2013f69c-6261-427b-a9a6-4d6e744e5e34,-94.55448797,39.05944903,SCG0163,Bytecard,"McGlynn, Huel and Hills",Windler-Schneider,FALSE,FALSE,FALSE,TRUE,1673,176,1363,national
55768079-1300-43f8-8101-40be5f17cf71,-94.58525124,39.0347817,SBI0516,Overhold,Toy-Hudson,"Beer, Berge and Adams",TRUE,TRUE,TRUE,FALSE,2447,123,6841,hybrid
e81db4f2-05bf-4101-9b7a-ae33822ae8f1,-94.56124484,39.23444371,NOI0535,Konklux,Homenick-O'Conner,Heathcote Group,TRUE,FALSE,FALSE,FALSE,7851,95,6814,Up-sized
73ba2fa2-bcbf-435b-82bc-d78c0492602e,-94.55660361,39.27941409,NOL6140,Greenlam,"Langosh, Brakus and Dietrich",Lueilwitz Group,FALSE,TRUE,FALSE,TRUE,8473,146,8634,multimedia
f4cbef0c-0af1-45e8-99b1-beedbefa0715,-94.55073553,38.99409112,SDK1030,Stim,Spinka-Bode,"King, Ferry and Watsica",FALSE,FALSE,TRUE,FALSE,2400,146,2016,Total
55827d80-11b4-4ef4-9588-21471e79976b,-94.51900331,39.11240377,SEC5011,Duobam,Leannon Inc,Mante-Carroll,FALSE,TRUE,TRUE,FALSE,1635,81,5659,24/7
115dad22-f38d-489a-b865-25919c019b59,-94.48408203,38.95150012,SHN0572,Otcom,Gusikowski LLC,Abernathy Inc,FALSE,FALSE,TRUE,TRUE,7078,67,2410,full-range
4916f891-ba4a-4afe-a889-285b230cc172,-94.44619092,39.04046031,SIH3183,Treeflex,Zieme LLC,"Leffler, Hoeger and Bogisich",FALSE,TRUE,TRUE,FALSE,1365,145,1802,Profound
168cfa9c-c9a8-4388-ab51-1246dd9c5264,-94.57222082,38.97845475,SCL1202,Stringtough,"Kulas, Berge and Zieme",Gislason LLC,FALSE,TRUE,FALSE,TRUE,3280,183,9636,open architecture
5279f4c5-4ed2-4875-bccb-2241c6f3879c,-94.6381228,39.19972323,NKG1071,Ronstring,Tillman Group,Ryan and Sons,TRUE,TRUE,FALSE,FALSE,4697,69,5395,challenge
ceb5e51d-a73e-4c70-9656-ee18bd0ca697,-94.55220649,38.92179807,SDP1027,Sonair,Nicolas-Barrows,Stamm-Cremin,FALSE,TRUE,FALSE,FALSE,6678,92,7947,Business-focused
cef6869a-0cd5-4410-b478-189e3844d5af,-94.54572317,39.08454727,SDE0596,Cardify,"Beahan, Quitzon and Yost","Cassin, Bernhard and Cassin",FALSE,FALSE,FALSE,FALSE,2825,66,8224,Front-line
0dc76710-ecdd-4d8f-abee-6f03d0c538c5,-94.52133998,39.16952802,NQE1112,Tin,"Watsica, Towne and Monahan",Erdman-Schulist,FALSE,TRUE,FALSE,FALSE,8153,56,1405,hierarchy
807b78c5-39a1-4709-b2b7-f6ea88dcfd1d,-94.4740518,39.03133573,SHH1014,Lotlux,Ruecker-Grimes,Hegmann and Sons,FALSE,FALSE,TRUE,TRUE,9403,197,4848,Innovative
ba482b04-3e55-4375-a0c4-c237f4e24621,-94.49634701,39.18967798,NRF0036,It,Gleason-Kuhlman,"McCullough, Hermiston and Kuhlman",FALSE,TRUE,FALSE,TRUE,2364,58,8853,tangible
475b4c9d-77ca-4bb9-aec6-6ba67d984917,-94.49977585,38.99296201,SGK1013,Zaam-Dox,Reichel Inc,Swaniawski-Waelchi,FALSE,TRUE,TRUE,TRUE,2423,15,5407,Switchable
c8b07159-dd88-45c2-be08-092130c7154d,-94.5975426,39.05496162,SAG1589,Hatity,Jakubowski-Haley,"Hane, Grimes and Kuhlman",FALSE,TRUE,TRUE,TRUE,5075,70,3014,content-based
3bced5be-3f40-4645-bf90-3b39ad39f004,-94.57483265,39.15904694,NND1526,Sub-Ex,Oberbrunner LLC,Upton-Bogisich,TRUE,TRUE,TRUE,FALSE,4493,21,5628,application
6dc19174-62da-437f-8c2f-e1ab6b8065ba,-94.57873621,39.10065872,SBD0036,Bitchip,Reilly and Sons,Cormier Group,FALSE,FALSE,FALSE,TRUE,1346,160,1546,User-friendly
48be2966-1d42-4748-8c89-d14175e5f38b,-94.522488,39.03448545,SEH1550,Cardguard,"Keeling, Zieme and Bauch","Hintz, Gislason and Tillman",FALSE,FALSE,FALSE,FALSE,6739,173,6384,projection
6c0677a9-8aec-4422-a620-32717ed1ea98,-94.43500998,39.04042214,SJH3297,Fix San,Gislason-Osinski,Sipes-Botsford,TRUE,FALSE,TRUE,FALSE,7970,154,5442,customer loyalty
d321ae8a-3951-4625-afa2-d132a8c65282,-94.64525799,39.23869426,NJI2017,Stronghold,Bechtelar-Gleichner,"O'Reilly, Nicolas and Krajcik",FALSE,FALSE,TRUE,FALSE,8833,145,4674,User-centric
6b10959f-6359-4a5a-99a5-b6369b6df669,-94.57173826,39.24948932,NNJ2031,Tampflex,Gaylord Group,"Sauer, Hoeger and Tillman",TRUE,FALSE,FALSE,FALSE,4347,99,8284,leading edge
c0b3674e-2736-4c35-9c52-df4c84536136,-94.48590193,39.03307726,SGH1588,Pannier,"Lockman, Upton and Grimes",McClure-Medhurst,FALSE,TRUE,TRUE,FALSE,9741,120,2553,info-mediaries
a49c91b1-a3df-45bd-aaec-bef425496df1,-94.50083301,39.04458346,SFH0015,Tresom,"Kovacek, Fritsch and Prohaska",Swift and Sons,FALSE,FALSE,FALSE,TRUE,8551,151,1953,Object-based
681f28b5-4ac2-4501-9cfc-62ea12816db8,-94.64724535,39.28377274,NJM6518,Lotlux,Hoppe LLC,Wilkinson-Swaniawski,FALSE,FALSE,TRUE,FALSE,7249,175,6560,User-friendly
f24ccd13-185d-4541-bcc6-77de44ec77d9,-94.641266,39.2393357,NJI5034,Tampflex,"Schimmel, Bechtelar and Zemlak",Weimann-Bartell,FALSE,TRUE,TRUE,TRUE,5284,133,5062,workforce
53895655-eb88-4f9b-ad76-5298048b049a,-94.59342251,39.22200986,NMH0004,Stronghold,Price-Stark,"Schmitt, Greenholt and Metz",FALSE,TRUE,FALSE,TRUE,8610,66,1881,info-mediaries
b0e4d54c-37c2-4823-aee7-46354f412a43,-94.54775993,39.11252269,SDC1072,Fintone,Klein LLC,Fritsch Group,FALSE,FALSE,TRUE,FALSE,6373,166,1071,Reduced
5ee649d1-aa8a-440a-ab5c-fb7b505eebc8,-94.53155668,39.07647875,SEF0680,Stim,Renner and Sons,"Gerlach, Schinner and Nicolas",TRUE,FALSE,TRUE,FALSE,9419,69,1194,knowledge user
0882beb3-5bc0-4cec-8cd8-f12364970157,-94.56882071,39.06904135,SCF2522,Domainer,"Hane, Balistreri and Gusikowski","Hamill, Harber and Bogan",FALSE,TRUE,FALSE,FALSE,9125,165,7822,Distributed
5d9c9ab1-9723-484e-8e6a-0a132fd4b1bc,-94.58883117,38.96060013,SBN0555,Zamit,"Nader, Dooley and Luettgen","Robel, Connelly and Beier",TRUE,FALSE,TRUE,FALSE,2755,63,7424,monitoring
fccecf2f-3be0-429d-bbd2-1f162af35913,-94.53613222,39.0043216,SEK0588,Sonair,Aufderhar Inc,"Parker, Heller and Rempel",FALSE,TRUE,FALSE,FALSE,1681,180,2457,composite
b9547307-636a-422b-8d00-76db65f7101a,-94.57421872,38.94642273,SCO0527,Voyatouch,"Koss, Kozey and Howell","Johns, Nader and Yost",TRUE,FALSE,FALSE,FALSE,4941,93,4595,analyzing
698e3a71-39bc-4a79-b04d-dfcfbc5b189f,-94.55235691,38.98702417,SDL0510,Bamity,Altenwerth Group,"Pfannerstill, Beer and Batz",FALSE,FALSE,FALSE,TRUE,5967,30,9563,leverage
192d3a89-89fe-479b-9e5e-6aad08c951a2,-94.55230915,39.03696178,SDH1159,Sonair,Brakus Group,"Beer, O'Keefe and Harber",FALSE,TRUE,TRUE,TRUE,3757,41,5413,Inverse
8221871d-a076-4bcc-bf81-1efa8ea78c9d,-94.54284391,38.91831088,SDP1651,Matsoft,"Mitchell, Baumbach and Fahey",Hand and Sons,FALSE,FALSE,TRUE,TRUE,4809,118,5938,leading edge
bb2d1b3d-d7ad-4a58-90f5-986b65cbd4a0,-94.49944975,38.94446208,SGO0501,Regrant,"Borer, Jaskolski and Willms",Jacobi-Hermann,TRUE,TRUE,TRUE,TRUE,8731,44,7028,Phased
2853318f-c4c8-4582-8ef4-b14ce2530632,-94.59104,39.10428622,SAD2017,Asoka,Price-Greenholt,"Kshlerin, Mante and Smith",TRUE,FALSE,FALSE,FALSE,2531,188,6847,client-driven
dbf4ad88-ee07-41a6-9726-4b276e0ff953,-94.5947888,39.02795942,SAI0059,Kanlam,"Osinski, Hessel and Effertz","Borer, Kreiger and Jaskolski",FALSE,TRUE,FALSE,FALSE,6507,122,1487,archive
e26a9bec-9eef-42c5-8ba3-a21e507ec7cc,-94.57981806,39.04554258,SBH0146,Mat Lam Tam,"Barrows, Kertzmann and Douglas",Harris-Marvin,TRUE,TRUE,TRUE,FALSE,5187,78,3871,intranet
bf65e5bd-bc37-4519-871e-15bb4fd81505,-94.55327222,39.12298431,SCB1560,Greenlam,Jacobson-Casper,"Johns, Welch and Gottlieb",FALSE,TRUE,FALSE,TRUE,5191,111,1289,bi-directional
12eacb1d-9c2b-4d3a-802d-2418f8065f95,-94.45180856,39.03117235,SIH1536,Vagram,Hane and Sons,"Nikolaus, Monahan and Douglas",FALSE,FALSE,TRUE,TRUE,9328,81,8693,interactive
01d87200-18a4-4eb4-96f1-02cfcf9c2034,-94.60555739,38.90036524,SAR0004,Duobam,Leannon-Olson,"Abbott, Ratke and Armstrong",FALSE,FALSE,FALSE,TRUE,2792,154,9862,definition
96114798-4898-4302-8b22-980c6e3d80d7,-94.57656676,39.01753127,SBJ0239,Rank,"Will, Wyman and Torp",Veum-Blick,TRUE,FALSE,FALSE,FALSE,4368,23,1199,coherent
93b75620-d37e-49c2-8f6c-21622da84c94,-94.56241287,39.0436595,SCH0041,Fix San,"Mills, Yundt and Sanford","Lubowitz, Batz and Funk",FALSE,FALSE,FALSE,FALSE,4666,175,3701,Optional
89f2296b-f845-457c-8a37-8ed704999b04,-94.5469306,38.9939194,SDK1532,Toughjoyfax,"Connelly, Von and Kassulke",Wintheiser and Sons,TRUE,FALSE,TRUE,FALSE,2697,94,9390,intangible
bd2875f9-9797-4d5e-89da-daffc8a3a80c,-94.61251564,39.2513022,NLJ0024,Stim,Ziemann-Herzog,Hoeger Group,FALSE,TRUE,TRUE,TRUE,9992,183,3738,Customer-focused
b7aa178b-7dc8-409f-a635-636c7a326d34,-94.49444364,38.99300861,SGK1061,Aerified,"Wunsch, Wuckert and Stanton",Lehner LLC,FALSE,TRUE,FALSE,FALSE,1519,75,5656,hybrid
b8197a8e-77d0-4a41-ab14-d38fbdcb25bd,-94.5865004,39.09998025,SBD2511,Pannier,Harvey-Kovacek,Hagenes-Pagac,TRUE,FALSE,TRUE,TRUE,7873,107,7142,needs-based
3f67cefc-8850-417b-93cf-015cd49071a8,-94.54319281,39.05683021,SDG0098,Stim,Treutel-Mohr,Padberg LLC,TRUE,TRUE,TRUE,TRUE,9796,34,1189,process improvement
6e961a28-4da0-460c-be7d-ccbfb67a4a77,-94.53241754,39.06219886,SEF1135,Stronghold,"Doyle, Bartoletti and Hyatt","Yost, Kub and Wilderman",TRUE,FALSE,FALSE,TRUE,9445,13,4834,explicit
c57f6c8f-6be0-4846-88bb-3d10211096a6,-94.50269649,39.21668132,NRH1020,Y-Solowarm,Anderson-Quigley,"Zulauf, Doyle and Gerhold",FALSE,TRUE,FALSE,FALSE,8713,45,4887,Distributed
1a6b760e-e17b-4227-b2a7-12c2e0b30021,-94.55095478,39.06809027,SDF1241,Bitwolf,Bins LLC,Kutch LLC,FALSE,TRUE,TRUE,FALSE,5289,45,4829,Implemented
20c1b61a-57a8-4316-9e58-f1985ca5ac9f,-94.60803421,39.20140638,NLG1504,Bitwolf,"Hahn, Altenwerth and Nader",Sawayn-Russel,TRUE,TRUE,TRUE,FALSE,7085,199,2540,process improvement
af331a0b-31ff-400b-8953-bff006ea7ee5,-94.59180223,39.05805154,SAG0170,Sonair,Crist LLC,Friesen-Zieme,FALSE,FALSE,FALSE,FALSE,3404,77,1197,modular
07685d80-0e9c-4d07-a34d-8cdfd5eaee40,-94.54787958,38.99049665,SDK1594,Tampflex,"Monahan, Lockman and Hahn",Moen Inc,TRUE,TRUE,TRUE,FALSE,8790,11,2596,reciprocal
b50bdbf3-d98d-43e7-818c-6d73bd06a861,-94.45348843,39.02961006,SII7009,Alpha,Morar LLC,"Hodkiewicz, Kunze and Green",FALSE,FALSE,FALSE,FALSE,2138,108,4608,bandwidth-monitored
b60812f7-f9c1-4fb8-84ed-6be7bb431fe9,-94.67375502,39.21725471,NIH1002,Voltsillam,Deckow-Rempel,Gulgowski Group,TRUE,TRUE,FALSE,FALSE,3537,51,4681,pricing structure
93545a10-a7af-4c35-b29c-5f86639b2728,-94.58512681,39.10648185,SBD2351,Home Ing,"Littel, Halvorson and Conn",Becker LLC,TRUE,TRUE,TRUE,FALSE,7448,43,2849,Exclusive
238a16f9-e27d-491e-9236-bcd6926fa9bf,-94.48823499,38.91707827,SGP1696,Trippledex,Rice Inc,Hoeger and Sons,TRUE,TRUE,TRUE,TRUE,3904,166,7498,complexity
58267676-9b8d-4926-a0be-b33b5a7b57c0,-94.55571949,39.11100786,SCC1529,Sonair,"DuBuque, Cronin and Gibson","Boyer, Gibson and Rodriguez",TRUE,TRUE,TRUE,TRUE,3564,98,8657,tangible
a0e1340b-c3bc-411e-9fa5-6b1352c62b69,-94.53328287,39.07391358,SEF0526,Latlux,Legros Group,Dach-Hintz,FALSE,TRUE,TRUE,TRUE,7365,60,7598,extranet
f87f7625-6698-4971-8d1c-e40a86143230,-94.53788048,39.03788566,SDH1551,Opela,Deckow-Turner,"Schuster, Vandervort and Kreiger",TRUE,TRUE,FALSE,TRUE,5043,31,5718,optimal
6c2e48f3-3b43-4479-a600-806cba5db83c,-94.56155538,39.26569989,NOK2292,Y-Solowarm,Koelpin and Sons,Grady LLC,TRUE,FALSE,TRUE,FALSE,1971,17,4062,Enhanced
2525073e-e454-423f-bb79-f12fadd6eb8f,-94.51998139,38.92236743,SFP1019,Tres-Zap,Zieme and Sons,Boyle Group,FALSE,FALSE,FALSE,TRUE,8606,117,6005,Centralized
8e55d72a-cc3f-4a52-8ed6-6fe0c0164778,-94.53718023,39.0738275,SDF0160,Regrant,D'Amore-Aufderhar,Emmerich Inc,TRUE,FALSE,FALSE,TRUE,4932,52,6385,encoding
005e0c8a-4873-4bba-ba35-dec9d229dc9d,-94.56269299,39.27246695,NOL1069,Cardguard,Ortiz-Rowe,Glover and Sons,TRUE,FALSE,TRUE,FALSE,1704,140,2600,Ameliorated
b25d3606-b729-46b4-ba29-e4be390f63e2,-94.58735611,38.98654221,SBL0645,Holdlamis,Simonis and Sons,"Bechtelar, Greenholt and Rosenbaum",TRUE,TRUE,FALSE,TRUE,5713,14,9084,cohesive
63e11355-9a00-467e-b742-d741270c179d,-94.60465426,38.96738592,SAM1565,Rank,"Jaskolski, Kunze and Ward",Hills and Sons,TRUE,TRUE,TRUE,FALSE,7952,32,8319,superstructure
a1114bd7-092a-4284-ba59-01a21afbd89c,-94.52013037,39.08038588,SEE1583,Trippledex,Cummerata Group,Rodriguez-Romaguera,TRUE,TRUE,FALSE,FALSE,9085,62,9158,product
09c1d6db-1ad8-4718-927b-9576e78ec5f1,-94.54573129,39.08277841,SDE1087,Lotlux,Treutel Inc,Zboncak Group,FALSE,FALSE,FALSE,FALSE,2263,37,6848,tertiary
f205149c-9097-4448-9465-4f08630d7bf7,-94.55007939,39.16907288,NOE1584,Span,"Conn, Schmidt and Klein","Schinner, Moore and Runolfsson",FALSE,TRUE,FALSE,FALSE,2445,189,6746,high-level
7a0ce568-fca5-46b2-819c-7ed07921d46c,-94.47805484,39.0688658,SHF0540,Pannier,"Stoltenberg, Bernhard and Raynor",Rath-Botsford,TRUE,TRUE,TRUE,FALSE,3961,116,5052,Synchronised
e78d920e-6892-426d-8af4-7364a1be7307,-94.53236992,39.24207125,NPJ5787,Sonair,Connelly-Lemke,"O'Keefe, McKenzie and Kris",FALSE,FALSE,TRUE,FALSE,3589,40,3845,archive
dbefb200-b72d-49f2-96d5-2bea1ee5f952,-94.58636489,38.98651519,SBL0647,Transcof,Hickle-Wunsch,"Kuvalis, Kessler and Schuppe",TRUE,FALSE,TRUE,FALSE,3030,151,3283,task-force
a6ee393e-6dd4-4fda-b6af-7b1ba42a50e6,-94.54830598,39.04637923,SDH0652,Konklab,Murray LLC,"Upton, Mayer and Sanford",TRUE,TRUE,FALSE,FALSE,5212,169,6440,regional
82aac603-bf3f-48c9-9af4-2902eeb44ba3,-94.55813511,39.02849003,SCI0078,Span,Crona Group,Hilpert-Marvin,FALSE,FALSE,TRUE,FALSE,5071,13,6177,systematic
33cabec7-a1c9-4383-abfe-8d87f060c8c3,-94.53543797,39.01189818,SEJ0571,Cardguard,"Gutkowski, Krajcik and Beahan",Mitchell LLC,FALSE,FALSE,FALSE,TRUE,7230,65,5196,encompassing
b1ccbe2e-4c26-401e-8872-913a8fcc9053,-94.53999899,39.18346004,NPF1067,Transcof,Eichmann-Herman,Volkman and Sons,TRUE,FALSE,TRUE,FALSE,7637,12,6123,optimal
1b38d16e-1807-41ba-8720-8e3dc00abc63,-94.53654095,39.04063938,SDH1525,Trippledex,Wunsch and Sons,Hegmann-Collier,FALSE,TRUE,FALSE,TRUE,8073,87,5365,migration
a8e4e234-9536-473f-8ecb-b533615a4ffe,-94.55583768,39.16446916,NOD0122,Viva,Swift LLC,Rippin-Ratke,FALSE,FALSE,FALSE,FALSE,9732,45,1172,Proactive
9399fd02-03a5-4907-b459-947f7af3638f,-94.53781293,39.09561171,SDD1616,Cookley,Marks-Hane,Hoeger LLC,FALSE,TRUE,FALSE,TRUE,4529,19,8569,context-sensitive
233aa184-3991-41bd-b1db-8391b7c0059a,-94.47333745,39.22946371,NTI2553,Namfix,Mertz-Wilderman,"Schneider, Gleichner and Lockman",FALSE,TRUE,FALSE,FALSE,4574,83,8383,challenge
409c5bb5-0fa2-42d6-9fd1-2037b088b6ca,-94.64769233,39.2612847,NJK5278,Bytecard,Cassin Inc,"Jaskolski, Hartmann and Baumbach",TRUE,FALSE,FALSE,FALSE,1857,181,5104,empowering
2f9aba55-62d7-421e-aab5-75cac06025ae,-94.5196511,38.91333928,SFQ0527,Span,Schmeler and Sons,Lind-Schroeder,TRUE,FALSE,TRUE,TRUE,1582,96,5401,Upgradable
469962e5-bfa3-42b1-b840-d6da82057226,-94.56182829,39.00704523,SCJ1584,Holdlamis,Reinger-Hilll,"Medhurst, Hills and Ondricka",TRUE,TRUE,TRUE,TRUE,8190,63,5951,Balanced
2246acde-31c9-455b-b3c8-535d6deb7be6,-94.45290409,39.03222306,SIH1513,Flowdesk,Hartmann Group,"Schiller, Denesik and Sanford",FALSE,TRUE,FALSE,FALSE,5594,91,9146,Object-based
34ec5109-0686-4d3d-af04-9893f544ab9e,-94.59808926,39.10201732,SAD0644,Overhold,"Leffler, Smith and Hand","Murray, Abernathy and Koepp",FALSE,FALSE,TRUE,TRUE,1004,68,9968,needs-based
bfdc64d0-0c48-4731-9dcd-f8233acf6fb4,-94.55738584,39.15635766,NOD1571,Wrapsafe,"Mohr, Marvin and Hayes",Prosacco Inc,TRUE,FALSE,FALSE,FALSE,8636,147,5287,project
66e7f0af-52d0-43f9-806e-01abbb0c98ce,-94.52967657,39.18790936,NQF1147,Asoka,Roberts-Quitzon,"Ziemann, Huel and Rippin",FALSE,FALSE,TRUE,FALSE,4166,91,2714,responsive
f061f592-3ea2-45b0-b6a0-624ce36c4731,-94.53656519,39.07473655,SDF0156,Zathin,"Hermann, Marvin and Gleichner",Boehm Inc,FALSE,FALSE,FALSE,FALSE,9608,94,9397,array
3d80ee35-a34a-41e2-8a52-cc445f8a4e14,-94.53825015,39.08754848,SDE2054,Mat Lam Tam,Lubowitz-Romaguera,Erdman-Rogahn,TRUE,TRUE,TRUE,TRUE,8564,79,4557,bottom-line
dccce154-839a-45c2-a4c9-14b225805da3,-94.58210862,38.92584353,SBP2762,Trippledex,Aufderhar Group,Swift and Sons,TRUE,FALSE,FALSE,TRUE,6425,95,1433,multi-state
74ed9671-8d97-47a0-bd2d-37dd24372eb3,-94.54238768,39.01253586,SDJ0214,Trippledex,Johnston Inc,Cassin-Dickinson,TRUE,FALSE,FALSE,FALSE,9237,11,1211,info-mediaries
8bdd5079-a541-4103-838f-6521d21ac020,-94.56247721,39.03412323,SCI0004,Subin,Lockman Group,Larkin Group,FALSE,FALSE,TRUE,FALSE,8415,147,9131,matrices
1c9a0123-0e89-4f8d-af40-73950fc9dd56,-94.51760366,39.16347237,NQD0032,Konklab,Adams-Kovacek,Stark and Sons,TRUE,FALSE,TRUE,FALSE,7586,54,2263,client-driven
